unix_time,value
1529823601.0,14.52739197530864
1529866801.0,16.941358024691358
1529910001.0,13.609567901234575
1529953201.0,16.437885802469143
1529996401.0,13.236596736596734
1530039601.0,18.066358024691358
1530082801.0,12.305555555555552
1530126001.0,15.020238095238103
1530169201.0,13.128086419753092
1530212401.0,18.245756172839506
1530255601.0,14.617283950617288
1530298801.0,22.14429012345679
1530342001.0,17.305169753086417
1530385201.0,18.193672839506192
1530428401.0,13.238425925925926
1530471601.0,14.34375
1530514801.0,13.072145061728397
1530558001.0,15.098765432098768
1530601201.0,14.205632716049386
1530644401.0,17.05054012345678
1530687601.0,13.23804012345679
1530730801.0,14.745370370370365
1530774001.0,13.66126543209876
1530817201.0,19.17438271604939
1530860401.0,16.715663580246915
1530903601.0,24.51427469135803
1530946801.0,17.138888888888886
1530990001.0,22.724922839506174
1531033201.0,nan
1531076401.0,nan
1531119601.0,nan
