Dewpoint,HourlyPrecipIn,Humidity,Pressure,Temperature,deviceTime_unix,WindDirection,WindDirectionDegrees,WindSpeedGustMPH,WindSpeedMPH,dailyrainin
9.444444444444445,0.0,86.0,1043.34222993,11.61111111111111,1530270302,South,178.0,1.8,0.0,0.0
9.444444444444445,0.0,86.0,1043.34222993,11.500000000000002,1530270600,South,178.0,1.2,0.0,0.0
9.444444444444445,0.0,86.0,1043.6808674600002,11.38888888888889,1530270900,South,178.0,0.9,0.9,0.0
8.88888888888889,0.0,86.0,1043.6808674600002,11.333333333333334,1530271200,South,180.0,1.2,0.6,0.0
8.88888888888889,0.0,86.0,1043.6808674600002,11.277777777777777,1530271501,South,179.0,1.2,0.3,0.0
8.88888888888889,0.0,86.0,1043.34222993,11.277777777777777,1530271801,South,179.0,1.5,0.9,0.0
8.88888888888889,0.0,87.0,1043.6808674600002,11.277777777777777,1530272101,South,178.0,1.5,1.2,0.0
8.88888888888889,0.0,87.0,1043.34222993,11.333333333333334,1530272402,South,178.0,1.5,0.6,0.0
8.88888888888889,0.0,87.0,1043.34222993,11.333333333333334,1530272702,South,178.0,3.3,0.0,0.0
8.88888888888889,0.0,87.0,1043.34222993,11.333333333333334,1530273000,South,178.0,9.9,0.0,0.0
8.88888888888889,0.0,88.0,1043.34222993,11.333333333333334,1530273300,South,178.0,8.7,0.9,0.0
8.88888888888889,0.0,88.0,1043.34222993,11.38888888888889,1530273605,South,181.0,1.8,0.0,0.0
9.444444444444445,0.0,88.0,1043.34222993,11.38888888888889,1530273901,South,181.0,0.0,0.0,0.0
10.0,0.0,88.0,1043.34222993,11.444444444444446,1530274201,South,181.0,0.0,0.0,0.0
10.0,0.0,88.0,1043.34222993,11.444444444444446,1530274501,South,181.0,0.0,0.0,0.0
10.0,0.0,88.0,1043.34222993,11.38888888888889,1530274800,South,181.0,0.0,0.0,0.0
9.444444444444445,0.0,89.0,1043.34222993,11.277777777777777,1530275101,South,181.0,0.0,0.0,0.0
9.444444444444445,0.0,89.0,1043.6808674600002,11.166666666666668,1530275401,South,181.0,0.0,0.0,0.0
9.444444444444445,0.0,89.0,1043.6808674600002,11.055555555555555,1530275701,South,181.0,0.0,0.0,0.0
9.444444444444445,0.0,89.0,1043.6808674600002,10.999999999999998,1530276001,South,180.0,0.0,0.0,0.0
9.444444444444445,0.0,89.0,1043.6808674600002,10.944444444444446,1530276301,South,176.0,14.4,0.3,0.0
9.444444444444445,0.0,89.0,1043.6808674600002,10.833333333333334,1530276601,South,176.0,1.5,0.0,0.0
8.88888888888889,0.0,90.0,1043.6808674600002,10.777777777777777,1530276901,South,176.0,0.9,0.0,0.0
8.88888888888889,0.0,90.0,1043.6808674600002,10.722222222222221,1530277205,South,177.0,0.9,0.0,0.0
8.88888888888889,0.0,90.0,1043.6808674600002,10.666666666666668,1530277501,South,176.0,5.1,0.0,0.0
8.88888888888889,0.0,90.0,1043.6808674600002,10.611111111111112,1530277801,South,176.0,1.8,0.0,0.0
8.88888888888889,0.0,90.0,1043.6808674600002,10.555555555555555,1530278100,South,176.0,0.0,0.0,0.0
8.88888888888889,0.0,91.0,1043.6808674600002,10.555555555555555,1530278400,South,176.0,1.5,0.3,0.0
8.88888888888889,0.0,91.0,1043.6808674600002,10.555555555555555,1530278700,South,177.0,1.5,0.0,0.0
8.88888888888889,0.0,91.0,1043.6808674600002,10.666666666666668,1530279001,South,176.0,1.5,0.6,0.0
8.88888888888889,0.0,91.0,1043.6808674600002,10.777777777777777,1530279300,South,175.0,1.8,0.0,0.0
10.0,0.0,92.0,1043.6808674600002,10.944444444444446,1530279603,South,175.0,22.2,0.0,0.0
10.0,0.0,92.0,1043.6808674600002,11.222222222222225,1530279900,South,174.0,1.8,0.3,0.0
10.0,0.0,92.0,1043.6808674600002,11.333333333333334,1530280200,South,174.0,1.5,0.0,0.0
10.555555555555555,0.0,92.0,1043.6808674600002,11.444444444444446,1530280500,South,174.0,0.0,0.0,0.0
10.555555555555555,0.0,92.0,1043.6808674600002,11.61111111111111,1530280805,South,174.0,1.2,0.6,0.0
10.555555555555555,0.0,92.0,1043.6808674600002,11.666666666666668,1530281100,South,174.0,1.2,0.0,0.0
10.555555555555555,0.0,92.0,1043.6808674600002,11.833333333333332,1530281401,South,174.0,0.0,0.0,0.0
10.0,0.0,91.0,1043.6808674600002,11.944444444444445,1530281702,South,174.0,0.9,0.0,0.0
10.555555555555555,0.0,91.0,1043.6808674600002,12.11111111111111,1530282004,South,174.0,0.6,0.0,0.0
10.555555555555555,0.0,91.0,1043.6808674600002,12.333333333333336,1530282300,South,172.0,1.8,0.6,0.0
11.11111111111111,0.0,90.0,1043.6808674600002,12.611111111111112,1530282600,South,171.0,1.8,0.0,0.0
11.11111111111111,0.0,90.0,1043.6808674600002,12.888888888888891,1530282900,SSE,164.0,1.5,0.3,0.0
11.666666666666668,0.0,89.0,1043.6808674600002,13.16666666666667,1530283200,SE,131.0,1.8,0.6,0.0
11.11111111111111,0.0,87.0,1044.01950499,13.444444444444446,1530283502,North,5.0,3.9,1.2,0.0
11.666666666666668,0.0,85.0,1044.01950499,13.777777777777777,1530283801,North,358.0,3.9,0.6,0.0
11.11111111111111,0.0,84.0,1044.01950499,14.055555555555555,1530284100,NE,45.0,3.6,3.0,0.0
11.666666666666668,0.0,82.0,1044.01950499,14.27777777777778,1530284406,SSE,155.0,3.0,0.3,0.0
11.11111111111111,0.0,81.0,1044.01950499,14.61111111111111,1530284702,WSW,239.0,1.8,0.0,0.0
11.666666666666668,0.0,80.0,1043.6808674600002,14.777777777777779,1530285000,NW,317.0,1.5,0.0,0.0
11.11111111111111,0.0,79.0,1044.01950499,15.055555555555557,1530285300,ENE,58.0,3.3,0.0,0.0
11.11111111111111,0.0,77.0,1044.01950499,15.222222222222221,1530285600,SSE,155.0,4.2,1.5,0.0
11.11111111111111,0.0,76.0,1044.01950499,15.388888888888891,1530285900,SW,235.0,3.0,0.6,0.0
11.11111111111111,0.0,75.0,1044.01950499,15.66666666666667,1530286200,South,182.0,2.1,0.9,0.0
11.11111111111111,0.0,73.0,1044.01950499,16.222222222222225,1530286500,SSE,158.0,3.6,1.5,0.0
11.666666666666668,0.0,72.0,1044.01950499,16.77777777777778,1530286802,South,181.0,3.6,0.9,0.0
11.666666666666668,0.0,71.0,1044.01950499,17.055555555555557,1530287100,SSW,210.0,3.0,1.5,0.0
11.11111111111111,0.0,69.0,1043.6808674600002,17.444444444444443,1530287401,SSE,157.0,3.0,2.4,0.0
11.666666666666668,0.0,68.0,1043.6808674600002,17.77777777777778,1530287701,South,189.0,3.3,1.5,0.0
11.11111111111111,0.0,66.0,1044.01950499,18.000000000000004,1530288000,South,184.0,2.7,0.9,0.0
11.666666666666668,0.0,65.0,1043.6808674600002,18.55555555555556,1530288301,South,169.0,3.3,2.1,0.0
11.666666666666668,0.0,62.0,1043.6808674600002,18.833333333333336,1530288600,SSE,148.0,3.6,1.2,0.0
11.11111111111111,0.0,61.0,1043.6808674600002,18.88888888888889,1530288900,SSE,156.0,2.7,1.2,0.0
11.666666666666668,0.0,61.0,1043.6808674600002,19.166666666666668,1530289200,WNW,293.0,3.9,1.5,0.0
11.11111111111111,0.0,60.0,1043.6808674600002,19.000000000000004,1530289501,NNW,330.0,4.8,2.1,0.0
11.11111111111111,0.0,60.0,1044.01950499,18.88888888888889,1530289801,North,351.0,5.7,2.4,0.0
11.11111111111111,0.0,60.0,1044.01950499,19.000000000000004,1530290100,NNW,340.0,5.7,1.2,0.0
11.666666666666668,0.0,60.0,1044.01950499,19.27777777777778,1530290400,WSW,250.0,5.4,0.9,0.0
11.11111111111111,0.0,60.0,1043.6808674600002,19.777777777777775,1530290700,North,8.0,3.3,2.7,0.0
11.666666666666668,0.0,58.0,1043.6808674600002,20.055555555555554,1530291000,WNW,299.0,5.7,3.3,0.0
11.666666666666668,0.0,58.0,1044.01950499,20.444444444444443,1530291301,North,6.0,5.1,3.3,0.0
11.11111111111111,0.0,56.0,1044.01950499,20.388888888888893,1530291605,NNW,332.0,7.5,1.8,0.0
11.666666666666668,0.0,56.0,1044.01950499,20.500000000000004,1530291901,NNW,335.0,6.0,1.8,0.0
11.11111111111111,0.0,55.0,1043.6808674600002,20.500000000000004,1530292202,NNE,30.0,7.2,1.8,0.0
11.11111111111111,0.0,55.0,1044.01950499,20.72222222222222,1530292500,North,2.0,5.7,1.8,0.0
11.666666666666668,0.0,54.0,1044.01950499,20.944444444444446,1530292800,NW,318.0,5.7,2.4,0.0
11.11111111111111,0.0,54.0,1044.01950499,21.333333333333336,1530293100,WNW,295.0,6.0,3.6,0.0
11.666666666666668,0.0,53.0,1043.6808674600002,21.555555555555554,1530293402,North,349.0,7.8,2.1,0.0
11.666666666666668,0.0,53.0,1043.6808674600002,21.555555555555554,1530293700,NNE,27.0,7.8,3.3,0.0
11.11111111111111,0.0,52.0,1044.01950499,21.666666666666668,1530294001,West,272.0,8.1,3.0,0.0
11.11111111111111,0.0,52.0,1043.6808674600002,21.944444444444446,1530294301,NNW,334.0,8.1,2.4,0.0
11.666666666666668,0.0,52.0,1043.6808674600002,22.277777777777775,1530294601,NNW,327.0,8.4,5.1,0.0
11.666666666666668,0.0,52.0,1043.6808674600002,22.22222222222222,1530294901,North,0.0,8.4,2.4,0.0
11.666666666666668,0.0,52.0,1043.6808674600002,22.44444444444445,1530295206,NNW,339.0,7.5,1.2,0.0
12.222222222222223,0.0,51.0,1043.6808674600002,22.44444444444445,1530295501,NW,322.0,7.5,3.6,0.0
12.222222222222223,0.0,52.0,1043.6808674600002,22.722222222222225,1530295802,NNE,13.0,7.2,1.2,0.0
12.222222222222223,0.0,51.0,1043.6808674600002,23.22222222222222,1530296102,WNW,294.0,6.0,2.1,0.0
12.222222222222223,0.0,50.0,1043.6808674600002,23.388888888888886,1530296400,North,349.0,7.2,1.8,0.0
12.222222222222223,0.0,51.0,1043.6808674600002,23.055555555555557,1530296701,NNW,331.0,6.9,4.5,0.0
12.222222222222223,0.0,52.0,1043.6808674600002,23.055555555555557,1530297001,North,350.0,7.5,3.9,0.0
12.777777777777779,0.0,51.0,1043.6808674600002,23.388888888888886,1530297301,NE,48.0,5.1,4.5,0.0
12.222222222222223,0.0,51.0,1043.6808674600002,23.5,1530297601,NNW,339.0,7.2,6.3,0.0
12.777777777777779,0.0,50.0,1043.6808674600002,23.83333333333334,1530297900,NW,320.0,7.2,5.1,0.0
13.88888888888889,0.0,51.0,1043.6808674600002,24.333333333333332,1530298201,North,358.0,7.2,2.1,0.0
12.777777777777779,0.0,48.0,1043.6808674600002,24.499999999999996,1530298501,West,279.0,7.5,3.6,0.0
12.777777777777779,0.0,48.0,1043.6808674600002,24.66666666666667,1530298807,WNW,292.0,6.3,1.8,0.0
12.222222222222223,0.0,47.0,1043.6808674600002,24.66666666666667,1530299101,North,351.0,7.5,1.8,0.0
12.777777777777779,0.0,48.0,1043.6808674600002,25.166666666666668,1530299400,ESE,117.0,4.8,3.3,0.0
13.333333333333334,0.0,48.0,1043.6808674600002,25.72222222222222,1530299700,WSW,257.0,5.1,0.9,0.0
