unix_time,value
1447986433.0,nan
1449023233.0,nan
1450060033.0,nan
1451096833.0,nan
1452133633.0,nan
1453170433.0,nan
1454207233.0,nan
1455244033.0,nan
1456280833.0,nan
1457317633.0,nan
1458354433.0,nan
1459391233.0,nan
1460428033.0,nan
1461464833.0,nan
1462501633.0,nan
1463538433.0,nan
1464575233.0,nan
1465612033.0,nan
1466648833.0,nan
1467685633.0,nan
1468722433.0,nan
1469759233.0,nan
1470796033.0,nan
1471832833.0,nan
1472869633.0,nan
1473906433.0,nan
1474943233.0,nan
1475980033.0,nan
1477016833.0,nan
1478053633.0,nan
1479090433.0,nan
1480127233.0,nan
1481164033.0,nan
1482200833.0,nan
1483237633.0,nan
1484274433.0,nan
1485311233.0,nan
1486348033.0,nan
1487384833.0,nan
1488421633.0,nan
1489458433.0,nan
1490495233.0,nan
1491532033.0,nan
1492568833.0,nan
1493605633.0,nan
1494642433.0,nan
1495679233.0,nan
1496716033.0,nan
1497752833.0,nan
1498789633.0,nan
1499826433.0,nan
1500863233.0,nan
1501900033.0,nan
1502936833.0,nan
1503973633.0,nan
1505010433.0,nan
1506047233.0,nan
1507084033.0,nan
1508120833.0,nan
1509157633.0,nan
1510194433.0,nan
1511231233.0,nan
1512268033.0,nan
1513304833.0,nan
1514341633.0,nan
1515378433.0,nan
1516415233.0,nan
1517452033.0,452.16294426612126
1518488833.0,463.14583044982675
1519525633.0,491.0057455803223
1520562433.0,489.0419036697252
1521599233.0,410.755207358902
1522636033.0,481.2723496128655
1523672833.0,480.44192557186705
1524709633.0,454.8484999999996
1525746433.0,462.6924724205072
1526783233.0,459.8473080509801
1527820033.0,481.0131072274885
1528856833.0,454.218990546927
1529893633.0,455.89898843930587
