unix_time,value
1530255601.0,2187.7833333333333
1530259201.0,2199.6000000000004
1530262801.0,2189.9166666666665
1530266401.0,2186.933333333333
1530270001.0,2197.233333333333
1530273601.0,2199.7000000000003
1530277201.0,2197.3333333333335
1530280801.0,2197.5166666666664
1530284401.0,2184.5333333333333
1530288001.0,2198.2000000000003
1530291601.0,2186.5499999999997
1530295201.0,2202.683333333333
1530298801.0,2193.3833333333337
1530302401.0,2194.9666666666667
1530306001.0,2193.916666666667
1530309601.0,2213.633333333333
1530313201.0,2199.05
1530316801.0,2192.9666666666667
1530320401.0,2194.7
1530324001.0,2193.283333333333
1530327601.0,2210.483333333333
1530331201.0,2199.4166666666665
1530334801.0,2195.85
1530338401.0,2204.95
1530342001.0,2203.4166666666665
1530345601.0,2193.5
1530349201.0,2210.1
1530352801.0,2191.2999999999997
1530356401.0,2207.2499999999995
1530360001.0,2204.2833333333338
1530363601.0,2207.5
1530367201.0,2208.866666666667
1530370801.0,2200.4166666666665
1530374401.0,2206.8333333333335
1530378001.0,2203.8
1530381601.0,2193.816666666667
1530385201.0,2212.8833333333337
1530388801.0,2197.1
1530392401.0,2195.3833333333328
1530396001.0,2188.466666666667
1530399601.0,2198.3333333333326
1530403201.0,2195.3333333333335
1530406801.0,2204.4666666666667
1530410401.0,2185.866666666667
1530414001.0,2197.3166666666666
1530417601.0,2194.2666666666664
1530421201.0,2196.066666666667
1530424801.0,2197.133333333333
1530428401.0,2198.1666666666665
1530432001.0,2210.116666666667
1530435601.0,2191.4500000000003
1530439201.0,2191.0833333333335
1530442801.0,2183.8166666666666
1530446401.0,2187.683333333333
1530450001.0,2191.8333333333335
1530453601.0,2192.2999999999997
1530457201.0,2195.5166666666664
1530460801.0,2202.0166666666664
1530464401.0,2197.116666666667
1530468001.0,2188.5833333333335
1530471601.0,2200.45
1530475201.0,2195.366666666667
1530478801.0,2189.816666666666
1530482401.0,2203.516666666667
1530486001.0,2197.1636363636358
1530489601.0,2193.9333333333334
1530493201.0,2188.9166666666674
1530496801.0,2192.0833333333335
1530500401.0,2198.35
1530504001.0,2193.5166666666664
1530507601.0,2196.983333333333
1530511201.0,2190.0333333333333
1530514801.0,2195.8666666666672
1530518401.0,2187.15
1530522001.0,2196.5833333333335
1530525601.0,2193.9500000000003
1530529201.0,2189.6615384615384
1530532801.0,2193.6333333333337
1530536401.0,2188.516666666667
1530540001.0,2191.566666666666
1530543601.0,2205.476923076923
1530547201.0,2185.1666666666665
1530550801.0,2191.5166666666664
1530554401.0,2181.1
1530558001.0,2183.8166666666666
1530561601.0,2206.0666666666666
1530565201.0,2187.266666666667
1530568801.0,2196.266666666667
1530572401.0,2201.666666666667
1530576001.0,2192.0333333333333
1530579601.0,2189.4666666666667
1530583201.0,2200.2666666666664
1530586801.0,2191.0333333333338
1530590401.0,2195.2500000000005
1530594001.0,2185.5166666666664
1530597601.0,2192.9333333333334
1530601201.0,2202.383333333333
