unix_time,value
1530255601.0,94.0
1530262801.0,98.58333333333333
1530270001.0,99.0
1530277201.0,97.125
1530284401.0,74.66666666666667
1530291601.0,58.208333333333336
1530298801.0,53.458333333333336
1530306001.0,51.041666666666664
1530313201.0,49.083333333333336
1530320401.0,64.41666666666667
1530327601.0,74.5
1530334801.0,84.5
1530342001.0,87.54166666666667
1530349201.0,83.58333333333333
1530356401.0,85.54166666666667
1530363601.0,85.625
1530370801.0,63.75
1530378001.0,61.916666666666664
1530385201.0,58.625
1530392401.0,66.20833333333333
1530399601.0,75.79166666666667
1530406801.0,79.83333333333333
1530414001.0,92.08333333333333
1530421201.0,99.0
1530428401.0,99.0
1530435601.0,99.0
1530442801.0,99.0
1530450001.0,99.0
1530457201.0,98.95833333333333
1530464401.0,95.33333333333333
1530471601.0,97.41666666666667
1530478801.0,94.5
1530486001.0,95.75
1530493201.0,98.45833333333333
1530500401.0,99.0
1530507601.0,99.0
1530514801.0,99.0
1530522001.0,99.0
1530529201.0,99.0
1530536401.0,99.0
1530543601.0,98.95833333333333
1530550801.0,94.16666666666667
1530558001.0,89.875
1530565201.0,86.04166666666667
1530572401.0,86.20833333333333
1530579601.0,96.54166666666667
1530586801.0,99.0
1530594001.0,99.0
1530601201.0,99.0
1530608401.0,99.0
1530615601.0,99.0
1530622801.0,97.25
1530630001.0,86.66666666666667
1530637201.0,72.04166666666667
1530644401.0,66.41666666666667
1530651601.0,65.5
1530658801.0,72.95833333333333
1530666001.0,86.16666666666667
1530673201.0,93.83333333333333
1530680401.0,96.04166666666667
1530687601.0,98.83333333333333
1530694801.0,98.25
1530702001.0,95.16666666666667
1530709201.0,94.20833333333333
1530716401.0,87.70833333333333
1530723601.0,77.54166666666667
1530730801.0,68.20833333333333
1530738001.0,69.83333333333333
1530745201.0,71.16666666666667
1530752401.0,58.208333333333336
1530759601.0,96.125
1530766801.0,98.875
1530774001.0,98.125
1530781201.0,99.0
1530788401.0,99.0
1530795601.0,97.79166666666667
1530802801.0,84.95833333333333
1530810001.0,69.91666666666667
1530817201.0,67.875
1530824401.0,61.958333333333336
1530831601.0,57.0
1530838801.0,81.41666666666667
1530846001.0,93.08333333333333
1530853201.0,92.0
1530860401.0,88.20833333333333
1530867601.0,83.70833333333333
1530874801.0,84.95833333333333
1530882001.0,86.66666666666667
1530889201.0,79.54166666666667
1530896401.0,73.83333333333333
1530903601.0,56.458333333333336
1530910801.0,49.833333333333336
1530918001.0,49.0
1530925201.0,66.125
1530932401.0,76.16666666666667
1530939601.0,80.45833333333333
1530946801.0,86.41666666666667
1530954001.0,89.08333333333333
1530961201.0,92.125
1530968401.0,93.25
1530975601.0,76.0
1530982801.0,61.291666666666664
1530990001.0,55.0
1530997201.0,50.833333333333336
1531004401.0,46.541666666666664
1531011601.0,60.833333333333336
1531018801.0,76.79166666666667
1531026001.0,89.75
1531033201.0,96.04166666666667
1531040401.0,99.0
1531047601.0,99.0
1531054801.0,98.58333333333333
1531062001.0,76.25
1531069201.0,63.5
1531076401.0,51.25
1531083601.0,46.208333333333336
1531090801.0,45.75
1531098001.0,60.708333333333336
1531105201.0,72.29166666666667
1531112401.0,83.0
1531119601.0,87.41666666666667
1531126801.0,91.04166666666667
1531134001.0,95.08333333333333
1531141201.0,90.875
1531148401.0,66.91666666666667
1531155601.0,56.875
1531162801.0,46.208333333333336
1531170001.0,42.0
1531177201.0,40.208333333333336
1531184401.0,49.25
1531191601.0,60.708333333333336
1531198801.0,66.20833333333333
1531206001.0,nan
1531213201.0,nan
1531220401.0,nan
1531227601.0,nan
1531234801.0,nan
1531242001.0,nan
1531249201.0,nan
