unix_time,value
1530255601.0,nan
1530273601.0,nan
1530291601.0,nan
1530309601.0,nan
1530327601.0,nan
1530345601.0,nan
1530363601.0,nan
1530381601.0,nan
1530399601.0,nan
1530417601.0,180.0
1530435601.0,179.31666666666666
1530453601.0,167.45
1530471601.0,219.51666666666668
1530489601.0,220.05
1530507601.0,181.16666666666666
1530525601.0,191.85
1530543601.0,195.45
1530561601.0,235.0
1530579601.0,195.3
1530597601.0,199.86666666666667
1530615601.0,199.68333333333334
1530633601.0,183.48333333333332
1530651601.0,222.93333333333334
1530669601.0,198.26666666666668
1530687601.0,202.15
1530705601.0,206.71666666666667
1530723601.0,198.86666666666667
1530741601.0,236.86666666666667
1530759601.0,206.16666666666666
1530777601.0,184.56666666666666
1530795601.0,184.08333333333334
1530813601.0,192.03333333333333
1530831601.0,204.63333333333333
1530849601.0,166.01666666666668
1530867601.0,165.98333333333332
1530885601.0,176.11666666666667
1530903601.0,209.06666666666666
1530921601.0,279.28333333333336
1530939601.0,300.71666666666664
1530957601.0,166.71666666666667
1530975601.0,197.3
1530993601.0,222.63333333333333
1531011601.0,209.95
1531029601.0,235.66666666666666
1531047601.0,nan
1531065601.0,nan
1531083601.0,nan
1531101601.0,nan
1531119601.0,nan
1531137601.0,nan
1531155601.0,nan
1531173601.0,nan
1531191601.0,nan
1531209601.0,nan
1531227601.0,nan
1531245601.0,nan
1531263601.0,nan
1531281601.0,nan
1531299601.0,nan
1531317601.0,nan
1531335601.0,nan
1531353601.0,nan
1531371601.0,nan
1531389601.0,nan
1531407601.0,nan
1531425601.0,nan
1531443601.0,nan
1531461601.0,nan
1531479601.0,nan
