unix_time,value
1530255601.0,1.9833333333333334
1530277201.0,1.7166666666666663
1530298801.0,2.42258064516129
1530320401.0,2.0294117647058822
1530342001.0,1.8916666666666666
1530363601.0,1.8805555555555555
1530385201.0,3.177777777777778
1530406801.0,2.1384615384615384
1530428401.0,1.9083333333333334
1530450001.0,1.9805555555555554
1530471601.0,1.9239436619718309
1530493201.0,1.89041095890411
1530514801.0,1.8722222222222225
1530536401.0,1.8499999999999994
1530558001.0,1.8138888888888884
1530579601.0,1.8194444444444444
1530601201.0,1.8833333333333329
1530622801.0,1.805555555555556
1530644401.0,1.9424657534246572
1530666001.0,1.8136986301369868
1530687601.0,1.8459459459459462
1530709201.0,1.9333333333333331
1530730801.0,1.9432432432432434
1530752401.0,1.89041095890411
1530774001.0,1.8356164383561648
1530795601.0,1.725
1530817201.0,2.3342465753424655
1530838801.0,2.5444444444444443
1530860401.0,1.7222222222222223
1530882001.0,1.7479452054794526
1530903601.0,5.929577464788732
1530925201.0,2.8599999999999994
1530946801.0,1.8694444444444447
1530968401.0,1.9424657534246588
1530990001.0,7.450000000000001
1531011601.0,6.105714285714285
1531033201.0,1.8416666666666666
1531054801.0,1.9361111111111111
1531076401.0,7.0197183098591545
1531098001.0,4.308823529411765
1531119601.0,1.9805555555555552
1531141201.0,1.7472222222222227
1531162801.0,7.280597014925373
1531184401.0,2.295522388059701
1531206001.0,1.9369863013698623
1531227601.0,1.8805555555555553
