unix_time,value
1530255601.0,nan
1530259201.0,nan
1530262801.0,nan
1530266401.0,nan
1530270001.0,nan
1530273601.0,nan
1530277201.0,nan
1530280801.0,nan
1530284401.0,nan
1530288001.0,nan
1530291601.0,nan
1530295201.0,nan
1530298801.0,nan
1530302401.0,nan
1530306001.0,nan
1530309601.0,nan
1530313201.0,nan
1530316801.0,nan
1530320401.0,nan
1530324001.0,nan
1530327601.0,nan
1530331201.0,nan
1530334801.0,nan
1530338401.0,nan
1530342001.0,nan
1530345601.0,nan
1530349201.0,nan
1530352801.0,nan
1530356401.0,nan
1530360001.0,nan
1530363601.0,nan
1530367201.0,nan
1530370801.0,nan
1530374401.0,nan
1530378001.0,nan
1530381601.0,nan
1530385201.0,nan
1530388801.0,nan
1530392401.0,nan
1530396001.0,nan
1530399601.0,nan
1530403201.0,nan
1530406801.0,nan
1530410401.0,nan
1530414001.0,nan
1530417601.0,nan
1530421201.0,nan
1530424801.0,nan
1530428401.0,1012.86485223
1530432001.0,1012.7801928475
1530435601.0,1012.5262147
1530439201.0,1012.86485223
1530442801.0,1012.9495116125
1530446401.0,1013.372808525
1530450001.0,1013.9654242025
1530453601.0,1014.4733804975001
1530457201.0,1014.55803988
1530460801.0,1014.55803988
1530464401.0,1014.55803988
1530468001.0,1014.89667741
1530471601.0,1014.89667741
1530475201.0,1015.065996175
1530478801.0,1014.89667741
1530482401.0,1014.9813367925
1530486001.0,1014.9813367925001
1530489601.0,1014.89667741
1530493201.0,1014.7273586450001
1530496801.0,1014.89667741
1530500401.0,1014.7273586450001
1530504001.0,1014.727358645
1530507601.0,1014.89667741
1530511201.0,1014.7273586450001
1530514801.0,1014.55803988
1530518401.0,1014.21940235
1530522001.0,1014.21940235
1530525601.0,1014.050083585
1530529201.0,1013.88076482
1530532801.0,1014.1347429675001
1530536401.0,1014.388721115
1530540001.0,1014.727358645
1530543601.0,1015.1506555574999
1530547201.0,1014.89667741
1530550801.0,1014.7273586450001
1530554401.0,1014.55803988
1530558001.0,1014.7273586450001
1530561601.0,1014.55803988
1530565201.0,1014.21940235
1530568801.0,1013.54212729
1530572401.0,1013.0341709950001
1530576001.0,1012.356895935
1530579601.0,1012.1029177875
1530583201.0,1011.7642802575
1530586801.0,1011.679620875
1530590401.0,1011.84893964
1530594001.0,1011.7642802575
1530597601.0,1011.340983345
1530601201.0,1011.0870051975
1530604801.0,1010.8330270500003
1530608401.0,1010.2404113724999
1530612001.0,1010.0710926075001
1530615601.0,1009.9017738425
1530619201.0,1010.1557519899999
1530622801.0,1010.5790489025001
1530626401.0,1011.0870051975
1530630001.0,1011.4256427275
1530633601.0,1011.51030211
1530637201.0,1011.679620875
1530640801.0,1012.1029177875
1530644401.0,1011.84893964
1530648001.0,1011.7642802575
1530651601.0,1011.51030211
1530655201.0,1011.5949614924999
1530658801.0,1011.51030211
1530662401.0,1011.340983345
1530666001.0,1011.17166458
1530669601.0,1011.17166458
1530673201.0,1011.51030211
1530676801.0,1011.679620875
1530680401.0,1012.0182584050001
1530684001.0,1012.18757717
1530687601.0,1012.18757717
1530691201.0,1012.18757717
1530694801.0,1012.18757717
1530698401.0,1012.5262147
1530702001.0,1012.6108740825
1530705601.0,1013.2034897600001
1530709201.0,1013.9654242025
1530712801.0,1014.727358645
1530716401.0,1015.2353149400001
1530720001.0,1015.91259
1530723601.0,1016.2512275300003
1530727201.0,1016.4205462950001
1530730801.0,1016.4205462950001
1530734401.0,1016.5052056775
1530738001.0,1016.58986506
1530741601.0,1016.25122753
1530745201.0,1015.91259
1530748801.0,1015.57395247
1530752401.0,1015.4892930875001
1530756001.0,1015.8279306175
1530759601.0,1016.1665681475004
1530763201.0,1016.759183825
1530766801.0,1017.26714012
1530770401.0,1017.4364588850001
1530774001.0,1017.8597557974999
1530777601.0,1018.28305271
1530781201.0,1017.94441518
1530784801.0,1017.94441518
1530788401.0,1018.4523714750001
1530792001.0,1018.8756683875001
1530795601.0,1019.2143059174999
