unix_time,value
1530255601.0,58.91416666666667
1530270001.0,62.11500000000001
1530284401.0,59.689387755102054
1530298801.0,53.870625
1530313201.0,49.865
1530327601.0,51.27541666666667
1530342001.0,55.104583333333345
1530356401.0,58.10479166666667
1530370801.0,58.183958333333344
1530385201.0,54.30500000000003
1530399601.0,56.228750000000026
1530414001.0,66.59645833333332
1530428401.0,70.77333333333333
1530442801.0,74.404375
1530457201.0,72.16979166666668
1530471601.0,68.165
1530486001.0,68.75319148936168
1530500401.0,69.58
1530514801.0,70.25291666666669
1530529201.0,70.63604166666666
1530543601.0,70.38625
1530558001.0,67.38499999999999
1530572401.0,67.22312500000001
1530586801.0,69.17
1530601201.0,70.12791666666665
1530615601.0,68.49791666666668
1530630001.0,63.91244897959183
1530644401.0,59.42291666666667
1530658801.0,58.72795918367349
1530673201.0,61.55387755102041
1530687601.0,65.82326530612247
1530702001.0,63.63562499999998
1530716401.0,59.72770833333333
1530730801.0,60.73408163265306
1530745201.0,59.312916666666666
1530759601.0,62.357142857142854
1530774001.0,65.54604166666667
1530788401.0,67.32020408163265
1530802801.0,64.60551020408161
1530817201.0,61.48708333333334
1530831601.0,57.06791666666666
1530846001.0,63.674583333333366
1530860401.0,62.248333333333335
1530874801.0,61.9485714285714
1530889201.0,63.36041666666667
1530903601.0,57.202708333333334
1530918001.0,55.092916666666646
1530932401.0,54.76687499999999
1530946801.0,62.66875000000002
1530961201.0,65.2304081632653
1530975601.0,61.43729166666666
1530990001.0,53.85812500000001
1531004401.0,48.77770833333333
1531018801.0,52.336666666666666
1531033201.0,59.025624999999984
1531047601.0,63.11729166666666
1531062001.0,59.04499999999999
1531076401.0,49.95083333333333
1531090801.0,48.89191489361701
1531105201.0,49.53104166666666
1531119601.0,56.51458333333334
1531134001.0,60.288125000000015
1531148401.0,56.535416666666684
1531162801.0,49.67163265306123
1531177201.0,44.651041666666664
1531191601.0,45.250816326530604
1531206001.0,51.874489795918386
1531220401.0,57.53708333333335
1531234801.0,54.63270833333333
