unix_time,value
1530255601.0,0.56875
1530270001.0,0.2875
1530284401.0,2.193749999999999
1530298801.0,3.137500000000001
1530313201.0,3.7040816326530597
1530327601.0,0.6319148936170212
1530342001.0,0.28125000000000006
1530356401.0,0.18750000000000003
1530370801.0,1.8499999999999994
1530385201.0,4.187499999999999
1530399601.0,3.88125
1530414001.0,0.6124999999999999
1530428401.0,0.6
1530442801.0,0.5816326530612244
1530457201.0,2.1312499999999996
1530471601.0,4.117021276595744
1530486001.0,3.2312499999999993
1530500401.0,1.175
1530514801.0,0.8125000000000001
1530529201.0,0.47500000000000003
1530543601.0,2.3938775510204082
1530558001.0,4.225531914893618
1530572401.0,2.9938775510204083
1530586801.0,0.51875
1530601201.0,0.4978723404255319
1530615601.0,0.7749999999999998
1530630001.0,2.2624999999999997
1530644401.0,2.7125
1530658801.0,2.5875000000000004
1530673201.0,0.9437500000000001
1530687601.0,0.5750000000000001
1530702001.0,0.6
1530716401.0,2.06875
1530730801.0,3.399999999999999
1530745201.0,4.28125
1530759601.0,0.9937499999999999
1530774001.0,1.0374999999999999
1530788401.0,0.9183673469387755
1530802801.0,2.029787234042553
1530817201.0,4.500000000000001
1530831601.0,3.783673469387755
1530846001.0,0.7937499999999998
1530860401.0,0.6437500000000002
1530874801.0,0.7978723404255316
1530889201.0,2.051020408163265
1530903601.0,4.748936170212766
1530918001.0,4.322448979591837
1530932401.0,1.2446808510638299
1530946801.0,0.29999999999999993
1530961201.0,1.3468085106382979
1530975601.0,2.13125
1530990001.0,4.469387755102042
1531004401.0,3.4875000000000003
1531018801.0,1.5382978723404255
1531033201.0,0.9375000000000001
1531047601.0,1.0875000000000001
1531062001.0,2.0999999999999996
1531076401.0,2.9387755102040822
1531090801.0,4.423404255319149
1531105201.0,1.2306122448979593
1531119601.0,0.6957446808510638
1531134001.0,0.69375
1531148401.0,2.1428571428571423
1531162801.0,3.2750000000000004
1531177201.0,4.456250000000001
1531191601.0,1.0595744680851062
1531206001.0,nan
1531220401.0,nan
1531234801.0,nan
1531249201.0,nan
1531263601.0,nan
1531278001.0,nan
1531292401.0,nan
1531306801.0,nan
1531321201.0,nan
1531335601.0,nan
1531350001.0,nan
1531364401.0,nan
1531378801.0,nan
1531393201.0,nan
1531407601.0,nan
1531422001.0,nan
1531436401.0,nan
1531450801.0,nan
1531465201.0,nan
1531479601.0,nan
1531494001.0,nan
