unix_time,value
1530255601.0,12.860833333333332
1530259201.0,13.245833333333332
1530262801.0,13.865833333333333
1530266401.0,13.266666666666666
1530270001.0,13.565833333333332
1530273601.0,13.444166666666668
1530277201.0,12.72166666666667
1530280801.0,13.333333333333334
1530284401.0,13.334999999999999
1530288001.0,13.957500000000003
1530291601.0,13.399166666666668
1530295201.0,14.768333333333333
1530298801.0,14.415000000000001
1530302401.0,14.678333333333335
1530306001.0,14.574999999999998
1530309601.0,12.584999999999999
1530313201.0,11.733333333333334
1530316801.0,11.846666666666666
1530320401.0,12.799999999999999
1530324001.0,12.56833333333333
1530327601.0,12.150833333333333
1530331201.0,12.156666666666666
1530334801.0,13.005
1530338401.0,13.3775
1530342001.0,12.732500000000002
1530345601.0,12.494166666666667
1530349201.0,11.908333333333333
1530352801.0,11.148333333333333
1530356401.0,10.434166666666668
1530360001.0,9.86
1530363601.0,14.489166666666668
1530367201.0,10.261666666666667
1530370801.0,11.6475
1530374401.0,15.286666666666669
1530378001.0,16.499166666666667
1530381601.0,13.845
1530385201.0,12.745
1530388801.0,11.435833333333333
1530392401.0,12.305
1530396001.0,9.865
1530399601.0,10.580833333333333
1530403201.0,11.786666666666667
1530406801.0,11.730833333333331
1530410401.0,11.524166666666666
1530414001.0,13.404166666666667
1530417601.0,10.14583333333333
1530421201.0,5.400833333333332
1530424801.0,5.734166666666667
1530428401.0,5.903333333333333
1530432001.0,3.8541666666666665
1530435601.0,2.9683333333333337
1530439201.0,2.0091666666666668
1530442801.0,2.3066666666666666
1530446401.0,3.5349999999999997
1530450001.0,7.240833333333334
1530453601.0,9.0625
1530457201.0,10.476666666666668
1530460801.0,7.8616666666666655
1530464401.0,4.850833333333333
1530468001.0,3.6316666666666673
1530471601.0,5.409166666666667
1530475201.0,4.322499999999999
1530478801.0,1.515
1530482401.0,2.13
1530486001.0,2.3181818181818183
1530489601.0,3.626666666666667
1530493201.0,3.435
1530496801.0,3.4908333333333332
1530500401.0,3.2416666666666667
1530504001.0,1.8225
1530507601.0,0.9049999999999999
1530511201.0,1.7766666666666666
1530514801.0,1.8074999999999999
1530518401.0,2.9958333333333336
1530522001.0,5.369166666666666
1530525601.0,4.053333333333333
1530529201.0,7.074166666666667
1530532801.0,4.7233333333333345
1530536401.0,4.668333333333333
1530540001.0,5.8425
1530543601.0,5.228461538461539
1530547201.0,7.276666666666667
1530550801.0,8.695
1530554401.0,8.986666666666666
1530558001.0,7.4849999999999985
1530561601.0,4.7075
1530565201.0,3.3608333333333333
